date,stock_id,sector,log_return,MA_5,MA_21,MA_63,VOL_5,VOL_21,VOL_63,SP500_ret,SP500_VOL21,day_of_week,month,time_idx,split
2017-10-05,XOM,Energy,0.0028082919549940874,-0.0004140985871624456,0.0019192328754882614,0.000505343476867584,0.0029389280038906555,0.00466408628578465,0.005902799815596212,0.005630873397280621,0.0030110371769283715,3,10,632,train
2017-10-06,AAPL,Technology,-0.0005790936155960904,0.001525567939778208,-0.0017932986709549158,0.0011449324339867007,0.0071898610536039785,0.010532984788236069,0.01171536540537984,-0.0010742150246923344,0.0030442848202059773,4,10,633,train
2017-10-06,JNJ,Healthcare,0.00022574195515970874,0.00487818974967885,0.00036963137268806323,0.0003008901838195802,0.0036124631878713138,0.007886708271351081,0.0075739943760964245,-0.0010742150246923344,0.0030442848202059773,4,10,633,train
2017-10-06,JPM,Financials,-0.0017527975383608303,0.004096649877319619,0.004589164681993387,0.0007154563578588003,0.010264029303744268,0.007848802751376423,0.008691117874196677,-0.0010742150246923344,0.0030442848202059773,4,10,633,train
2017-10-06,UNP,Industrials,-0.0004903403059901304,-0.003517852083108583,0.0036661324747229653,0.0008667048001643517,0.004547959728914479,0.009553861686943999,0.010222362324219398,-0.0010742150246923344,0.0030442848202059773,4,10,633,train
2017-10-06,XOM,Energy,-0.003786748652593386,-0.0006598497666423343,0.0015880415116087108,0.0004571101358153205,0.0032025657408265625,0.004815437192007589,0.005925577865744229,-0.0010742150246923344,0.0030442848202059773,4,10,633,train
2017-10-09,AAPL,Technology,0.003471012174321164,0.0026223672174988605,-0.0008449855623838245,0.0011486807750297338,0.0069286536665717794,0.010032628865016307,0.011716082622227446,-0.0018060255475314134,0.0030610632223841243,0,10,634,train
2017-10-09,JNJ,Healthcare,0.0017245614932760384,0.003370291533103074,0.0008896293676920921,0.00036692733144304046,0.002808039993663605,0.007578492825891449,0.007567883089179337,-0.0018060255475314134,0.0030610632223841243,0,10,634,train
2017-10-09,JPM,Financials,-0.005275517259577736,0.00027566000735490244,0.004397160189090449,0.0006931487464499979,0.009240019473711964,0.008045473212233438,0.008704870341425657,-0.0018060255475314134,0.0030610632223841243,0,10,634,train
2017-10-09,UNP,Industrials,-0.0005789109767185601,-0.0024543057832635048,0.0028725404783304675,0.0008432980603694398,0.004473779951493019,0.009154382156549306,0.010223982968223203,-0.0018060255475314134,0.0030610632223841243,0,10,634,train
2017-10-09,XOM,Energy,0.00390877257921182,0.0009776919273380494,0.0019008731276227903,0.0004322614013808926,0.00297458068748378,0.004738394415213295,0.005907453986929231,-0.0018060255475314134,0.0030610632223841243,0,10,634,train
2017-10-10,AAPL,Technology,0.0003847970940762366,0.001830062471232748,-0.0016805050270880017,0.001131898404928928,0.006908707123721302,0.009075788306893233,0.011716412800319109,0.0023197540709582955,0.00223568682993086,1,10,635,train
